Train step=4000, Max Q=0.5959773659706116, Max target Q=0.7294133305549622, Loss = 0.0040490650571882725
Train step=4100, Max Q=0.42636650800704956, Max target Q=0.575454831123352, Loss = 0.0028152326121926308
Train step=4200, Max Q=0.38484108448028564, Max target Q=0.4949222803115845, Loss = 0.0025531130377203226
Train step=4300, Max Q=0.41970720887184143, Max target Q=0.645635724067688, Loss = 0.002263982780277729
Train step=4400, Max Q=0.5315569639205933, Max target Q=0.7326985001564026, Loss = 0.001723721856251359
Train step=4500, Max Q=0.6075354814529419, Max target Q=0.8035175800323486, Loss = 0.001983784604817629
Train step=4600, Max Q=0.47915294766426086, Max target Q=0.5772382020950317, Loss = 0.001880101626738906
Train step=4700, Max Q=0.3641952872276306, Max target Q=0.518328070640564, Loss = 0.0014573545195162296
Train step=4800, Max Q=0.433017373085022, Max target Q=0.5160707235336304, Loss = 0.002031199634075165
Train step=4900, Max Q=0.48167914152145386, Max target Q=0.6641879677772522, Loss = 0.0022493929136544466
Train step=5000, Max Q=0.5181877613067627, Max target Q=0.5983043909072876, Loss = 0.0016146076377481222
Train step=5100, Max Q=0.47831660509109497, Max target Q=0.5805159211158752, Loss = 0.0008735412266105413
Train step=5200, Max Q=0.3644832670688629, Max target Q=0.5405537486076355, Loss = 0.0011682140175253153
Train step=5300, Max Q=0.25450319051742554, Max target Q=0.3139532208442688, Loss = 0.0007185444119386375
Train step=5400, Max Q=0.3665059804916382, Max target Q=0.47466588020324707, Loss = 0.0011914840433746576
Train step=5500, Max Q=0.25620049238204956, Max target Q=0.5131325721740723, Loss = 0.0010180550161749125
Train step=5600, Max Q=0.30597123503685, Max target Q=0.39428314566612244, Loss = 0.0009138346649706364
Train step=5700, Max Q=0.35128724575042725, Max target Q=0.5284576416015625, Loss = 0.000731370528228581
Train step=5800, Max Q=0.25510990619659424, Max target Q=0.26804083585739136, Loss = 0.00048734439769759774
Train step=5900, Max Q=0.30545350909233093, Max target Q=0.3917723298072815, Loss = 0.0005780827486887574
Train step=6000, Max Q=0.4741354286670685, Max target Q=0.6118546724319458, Loss = 0.0011163195595145226
Train step=6100, Max Q=0.3838154375553131, Max target Q=0.400559663772583, Loss = 0.00039494887460023165
Train step=6200, Max Q=0.2278289645910263, Max target Q=0.25981995463371277, Loss = 0.000373430666513741
Train step=6300, Max Q=0.3432580828666687, Max target Q=0.4753744304180145, Loss = 0.00043592930887825787
Train step=6400, Max Q=0.4955928921699524, Max target Q=0.5138850212097168, Loss = 0.00043968932004645467
Train step=6500, Max Q=0.3574191629886627, Max target Q=0.39852195978164673, Loss = 0.000679368618875742
Train step=6600, Max Q=0.28877726197242737, Max target Q=0.32250234484672546, Loss = 0.0003799854312092066
Train step=6700, Max Q=0.2865105867385864, Max target Q=0.4071599543094635, Loss = 0.0003681959642563015
Train step=6800, Max Q=0.3008451461791992, Max target Q=0.3493105173110962, Loss = 0.0004365179338492453
Train step=6900, Max Q=0.2799549698829651, Max target Q=0.4093291759490967, Loss = 0.000524002593010664
Train step=7000, Max Q=0.16575242578983307, Max target Q=0.3168848752975464, Loss = 0.00037767249159514904
Train step=7100, Max Q=0.27915018796920776, Max target Q=0.41283294558525085, Loss = 0.00029758221353404224
Train step=7200, Max Q=0.24575036764144897, Max target Q=0.28059542179107666, Loss = 0.0002759440685622394
Train step=7300, Max Q=0.22813329100608826, Max target Q=0.29719170928001404, Loss = 0.00024097667483147234
Train step=7400, Max Q=0.19658708572387695, Max target Q=0.22902721166610718, Loss = 0.0003169409465044737
Train step=7500, Max Q=0.23795855045318604, Max target Q=0.3342900276184082, Loss = 0.0003147405805066228
Train step=7600, Max Q=0.23764324188232422, Max target Q=0.26314109563827515, Loss = 0.00021609695977531374
Train step=7700, Max Q=0.10384911298751831, Max target Q=0.21019412577152252, Loss = 0.00020118332759011537
Train step=7800, Max Q=0.1597786843776703, Max target Q=0.19781890511512756, Loss = 0.0002976848045364022
Train step=7900, Max Q=0.09114113450050354, Max target Q=0.14575758576393127, Loss = 0.00016050136764533818
Train step=8000, Max Q=0.1490296721458435, Max target Q=0.17088110744953156, Loss = 0.00024530335213057697
Train step=8100, Max Q=0.23584064841270447, Max target Q=0.27413785457611084, Loss = 0.0002478642272762954
Train step=8200, Max Q=0.25157466530799866, Max target Q=0.25595003366470337, Loss = 0.000171830048202537
Train step=8300, Max Q=0.12459878623485565, Max target Q=0.14940351247787476, Loss = 0.00014065229333937168
Train step=8400, Max Q=0.1556883454322815, Max target Q=0.1927720010280609, Loss = 0.00018772011389955878
Train step=8500, Max Q=0.18722784519195557, Max target Q=0.2773763835430145, Loss = 0.00015105941565707326
Train step=8600, Max Q=0.3052678108215332, Max target Q=0.3592749834060669, Loss = 0.0003390426281839609
Train step=8700, Max Q=0.1562253087759018, Max target Q=0.26539719104766846, Loss = 0.00012898621207568794
Train step=8800, Max Q=0.10830129683017731, Max target Q=0.12552958726882935, Loss = 0.00011061879922635853
Train step=8900, Max Q=0.15179651975631714, Max target Q=0.18368428945541382, Loss = 0.00015842757420614362
Train step=9000, Max Q=0.13367225229740143, Max target Q=0.177379310131073, Loss = 0.00010085228132084012
Train step=9100, Max Q=0.24994921684265137, Max target Q=0.264552503824234, Loss = 0.0001370375684928149
Train step=9200, Max Q=0.13910874724388123, Max target Q=0.16380640864372253, Loss = 0.00010139984078705311
Train step=9300, Max Q=0.17425885796546936, Max target Q=0.17373661696910858, Loss = 0.00012442530714906752
Train step=9400, Max Q=0.07384328544139862, Max target Q=0.10545530915260315, Loss = 7.661039853701368e-05
Train step=9500, Max Q=0.08842341601848602, Max target Q=0.11795161664485931, Loss = 8.392659219680354e-05
Train step=9600, Max Q=0.18577706813812256, Max target Q=0.22915521264076233, Loss = 9.768459131009877e-05
Train step=9700, Max Q=0.21606327593326569, Max target Q=0.1867200881242752, Loss = 9.557053272146732e-05
Train step=9800, Max Q=0.07604381442070007, Max target Q=0.11453048884868622, Loss = 8.060879190452397e-05
Train step=9900, Max Q=0.13686510920524597, Max target Q=0.17119386792182922, Loss = 8.021396934054792e-05
Train step=10000, Max Q=0.1522846221923828, Max target Q=0.17860007286071777, Loss = 0.00015702543896622956
