Train step=4300, Max Q=6.074148654937744, Max target Q=6.214668273925781, Loss = 0.1568676084280014
Train step=4400, Max Q=4.682651042938232, Max target Q=5.001196384429932, Loss = 0.06110270321369171
Train step=4500, Max Q=5.845582008361816, Max target Q=6.5420379638671875, Loss = 0.12291620671749115
Train step=4600, Max Q=5.625093460083008, Max target Q=6.372381210327148, Loss = 0.09225097298622131
Train step=4700, Max Q=5.471148490905762, Max target Q=5.540867805480957, Loss = 0.0714460238814354
Train step=4800, Max Q=5.328702926635742, Max target Q=5.6353678703308105, Loss = 0.10509239137172699
Train step=4900, Max Q=6.2335944175720215, Max target Q=6.975251197814941, Loss = 0.08434826135635376
Train step=5000, Max Q=4.869156837463379, Max target Q=5.320590019226074, Loss = 0.11353008449077606
Train step=5100, Max Q=4.497364521026611, Max target Q=5.093897342681885, Loss = 0.06889578700065613
Train step=5200, Max Q=5.235161781311035, Max target Q=5.725517272949219, Loss = 0.04561694711446762
Train step=5300, Max Q=4.985749244689941, Max target Q=4.938182830810547, Loss = 0.05454424023628235
Train step=5400, Max Q=4.704265594482422, Max target Q=5.141641139984131, Loss = 0.036020055413246155
Train step=5500, Max Q=5.266856670379639, Max target Q=5.5753655433654785, Loss = 0.03722946718335152
Train step=5600, Max Q=6.442597389221191, Max target Q=6.707305431365967, Loss = 0.044146716594696045
Train step=5700, Max Q=4.68373966217041, Max target Q=5.089890956878662, Loss = 0.07862309366464615
Train step=5800, Max Q=3.203040838241577, Max target Q=3.7043559551239014, Loss = 0.03276337683200836
Train step=5900, Max Q=3.9469006061553955, Max target Q=4.303347587585449, Loss = 0.057035546749830246
Train step=6000, Max Q=5.172606945037842, Max target Q=5.717835903167725, Loss = 0.03484965115785599
Train step=6100, Max Q=5.496328830718994, Max target Q=5.48325777053833, Loss = 0.04453098773956299
Train step=6200, Max Q=3.770341634750366, Max target Q=4.366311073303223, Loss = 0.04439657926559448
Train step=6300, Max Q=4.0854105949401855, Max target Q=4.583755016326904, Loss = 0.03875051438808441
Train step=6400, Max Q=4.430441379547119, Max target Q=4.517833709716797, Loss = 0.05225333198904991
Train step=6500, Max Q=4.347900390625, Max target Q=4.796632766723633, Loss = 0.023459170013666153
Train step=6600, Max Q=3.206850290298462, Max target Q=3.3012843132019043, Loss = 0.025263339281082153
Train step=6700, Max Q=5.273135185241699, Max target Q=6.075175762176514, Loss = 0.0369330532848835
Train step=6800, Max Q=5.33860445022583, Max target Q=5.425189018249512, Loss = 0.019489595666527748
Train step=6900, Max Q=4.540867328643799, Max target Q=4.269016742706299, Loss = 0.01717076450586319
Train step=7000, Max Q=3.5339512825012207, Max target Q=3.9263386726379395, Loss = 0.029167454689741135
Train step=7100, Max Q=7.7727274894714355, Max target Q=7.855648040771484, Loss = 0.06497934460639954
Train step=7200, Max Q=4.211335182189941, Max target Q=4.1078619956970215, Loss = 0.014141202904284
Train step=7300, Max Q=2.5840742588043213, Max target Q=2.866788387298584, Loss = 0.04365144670009613
Train step=7400, Max Q=5.2593536376953125, Max target Q=6.186699390411377, Loss = 0.024801786988973618
Train step=7500, Max Q=2.55088210105896, Max target Q=2.5684759616851807, Loss = 0.01371239498257637
Train step=7600, Max Q=4.774643898010254, Max target Q=4.679991722106934, Loss = 0.03225788474082947
Train step=7700, Max Q=5.892121315002441, Max target Q=5.952176094055176, Loss = 0.03703301399946213
Train step=7800, Max Q=3.799088478088379, Max target Q=3.9091782569885254, Loss = 0.026977011933922768
Train step=7900, Max Q=4.531146049499512, Max target Q=4.59835147857666, Loss = 0.02394590713083744
Train step=8000, Max Q=5.735613822937012, Max target Q=5.322813510894775, Loss = 0.04176118224859238
Train step=8100, Max Q=7.195030212402344, Max target Q=7.333005905151367, Loss = 0.04405704513192177
Train step=8200, Max Q=5.254171848297119, Max target Q=5.550285339355469, Loss = 0.01019597239792347
Train step=8300, Max Q=2.9634580612182617, Max target Q=3.637826442718506, Loss = 0.02826860174536705
Train step=8400, Max Q=4.212027072906494, Max target Q=4.073868274688721, Loss = 0.02736424282193184
Train step=8500, Max Q=7.195278167724609, Max target Q=6.7544660568237305, Loss = 0.01436441671103239
Train step=8600, Max Q=4.554379940032959, Max target Q=4.437979221343994, Loss = 0.013438181951642036
Train step=8700, Max Q=1.535510778427124, Max target Q=1.8328256607055664, Loss = 0.01662818156182766
Train step=8800, Max Q=3.1619086265563965, Max target Q=3.5933334827423096, Loss = 0.02123681828379631
Train step=8900, Max Q=5.502303600311279, Max target Q=5.796435832977295, Loss = 0.008436521515250206
Train step=9000, Max Q=7.0147786140441895, Max target Q=6.86195707321167, Loss = 0.013823084533214569
Train step=9100, Max Q=4.264519691467285, Max target Q=4.773341655731201, Loss = 0.00705251470208168
Train step=9200, Max Q=6.508449077606201, Max target Q=6.234519958496094, Loss = 0.008513973094522953
Train step=9300, Max Q=4.574202537536621, Max target Q=4.91256856918335, Loss = 0.01060568355023861
Train step=9400, Max Q=4.489347457885742, Max target Q=4.946857452392578, Loss = 0.013370547443628311
Train step=9500, Max Q=4.226138591766357, Max target Q=4.313486099243164, Loss = 0.01742776669561863
Train step=9600, Max Q=3.176128387451172, Max target Q=3.9340786933898926, Loss = 0.010048245079815388
Train step=9700, Max Q=6.51828670501709, Max target Q=6.373126983642578, Loss = 0.005104113835841417
Train step=9800, Max Q=4.9718546867370605, Max target Q=5.082543849945068, Loss = 0.010442640632390976
Train step=9900, Max Q=6.086456775665283, Max target Q=6.643176078796387, Loss = 0.013522155582904816
Train step=10000, Max Q=3.0147271156311035, Max target Q=3.4405148029327393, Loss = 0.0068824440240859985
