Train step=4300, Max Q=6.01576042175293, Max target Q=6.159933567047119, Loss = 0.14598964154720306
Train step=4400, Max Q=7.99501895904541, Max target Q=7.945669651031494, Loss = 0.16682112216949463
Train step=4500, Max Q=5.677301406860352, Max target Q=5.8388471603393555, Loss = 0.12050408124923706
Train step=4600, Max Q=5.98157262802124, Max target Q=6.373155117034912, Loss = 0.12435109913349152
Train step=4700, Max Q=8.74648666381836, Max target Q=8.709497451782227, Loss = 0.14420950412750244
Train step=4800, Max Q=4.748884677886963, Max target Q=5.635424613952637, Loss = 0.05696595460176468
Train step=4900, Max Q=7.053210258483887, Max target Q=7.099967956542969, Loss = 0.13110515475273132
Train step=5000, Max Q=6.862392902374268, Max target Q=6.899453639984131, Loss = 0.0925072506070137
Train step=5100, Max Q=6.5307416915893555, Max target Q=6.85896635055542, Loss = 0.0486607551574707
Train step=5200, Max Q=7.605289936065674, Max target Q=7.579188823699951, Loss = 0.14658530056476593
Train step=5300, Max Q=4.845974922180176, Max target Q=5.1829705238342285, Loss = 0.05809560418128967
Train step=5400, Max Q=6.373627185821533, Max target Q=7.0427350997924805, Loss = 0.053196899592876434
Train step=5500, Max Q=8.759636878967285, Max target Q=8.678482055664062, Loss = 0.162114679813385
Train step=5600, Max Q=6.477083206176758, Max target Q=6.864159107208252, Loss = 0.08161233365535736
Train step=5700, Max Q=7.353214263916016, Max target Q=7.465391635894775, Loss = 0.057666704058647156
Train step=5800, Max Q=7.020940780639648, Max target Q=6.8646464347839355, Loss = 0.03683768957853317
Train step=5900, Max Q=7.5827131271362305, Max target Q=7.431151390075684, Loss = 0.05141980201005936
Train step=6000, Max Q=6.495870113372803, Max target Q=6.77676248550415, Loss = 0.07282058894634247
Train step=6100, Max Q=6.749025344848633, Max target Q=6.538590431213379, Loss = 0.028506560251116753
Train step=6200, Max Q=8.684121131896973, Max target Q=9.23837661743164, Loss = 0.052464332431554794
Train step=6300, Max Q=8.080190658569336, Max target Q=8.456144332885742, Loss = 0.027037903666496277
Train step=6400, Max Q=6.694739818572998, Max target Q=6.582414627075195, Loss = 0.0644654780626297
Train step=6500, Max Q=6.948075771331787, Max target Q=7.376095294952393, Loss = 0.06603226065635681
Train step=6600, Max Q=5.959340572357178, Max target Q=6.352225303649902, Loss = 0.061699748039245605
Train step=6700, Max Q=8.551407814025879, Max target Q=8.498332977294922, Loss = 0.057809017598629
Train step=6800, Max Q=7.111245155334473, Max target Q=7.098701000213623, Loss = 0.0916309654712677
Train step=6900, Max Q=7.085264682769775, Max target Q=7.259181976318359, Loss = 0.03113938309252262
Train step=7000, Max Q=6.642335414886475, Max target Q=6.876412391662598, Loss = 0.06562283635139465
Train step=7100, Max Q=5.757990837097168, Max target Q=6.090147018432617, Loss = 0.039484597742557526
Train step=7200, Max Q=6.055490970611572, Max target Q=6.7494306564331055, Loss = 0.05012879520654678
Train step=7300, Max Q=6.882656097412109, Max target Q=6.78195858001709, Loss = 0.019547361880540848
Train step=7400, Max Q=8.138562202453613, Max target Q=8.423105239868164, Loss = 0.0673573687672615
Train step=7500, Max Q=6.26674222946167, Max target Q=6.175821304321289, Loss = 0.024172814562916756
Train step=7600, Max Q=6.679205894470215, Max target Q=6.909387588500977, Loss = 0.03083396889269352
Train step=7700, Max Q=7.242912292480469, Max target Q=7.225461006164551, Loss = 0.07037777453660965
Train step=7800, Max Q=8.920923233032227, Max target Q=9.012596130371094, Loss = 0.024029048159718513
Train step=7900, Max Q=8.1318998336792, Max target Q=8.532660484313965, Loss = 0.03560487553477287
Train step=8000, Max Q=7.180222511291504, Max target Q=7.095456123352051, Loss = 0.04827459529042244
Train step=8100, Max Q=7.163681983947754, Max target Q=7.3772969245910645, Loss = 0.022736281156539917
Train step=8200, Max Q=7.569846153259277, Max target Q=7.824712753295898, Loss = 0.014371447265148163
Train step=8300, Max Q=7.061846733093262, Max target Q=6.843172073364258, Loss = 0.021356219425797462
Train step=8400, Max Q=7.069530487060547, Max target Q=7.345175266265869, Loss = 0.007187123876065016
Train step=8500, Max Q=6.962231159210205, Max target Q=7.143210411071777, Loss = 0.04350528120994568
Train step=8600, Max Q=8.014524459838867, Max target Q=8.694167137145996, Loss = 0.011201308108866215
Train step=8700, Max Q=6.505234718322754, Max target Q=6.427942752838135, Loss = 0.011731959879398346
Train step=8800, Max Q=6.658233165740967, Max target Q=6.693960666656494, Loss = 0.03497253358364105
Train step=8900, Max Q=6.259288787841797, Max target Q=7.2188944816589355, Loss = 0.016045428812503815
Train step=9000, Max Q=5.777998924255371, Max target Q=6.332330226898193, Loss = 0.025424182415008545
Train step=9100, Max Q=6.649340629577637, Max target Q=6.462510585784912, Loss = 0.0068309977650642395
Train step=9200, Max Q=8.056748390197754, Max target Q=8.087100982666016, Loss = 0.014583311043679714
Train step=9300, Max Q=6.200031757354736, Max target Q=7.432223320007324, Loss = 0.02729993499815464
Train step=9400, Max Q=5.884918689727783, Max target Q=5.936885356903076, Loss = 0.027974922209978104
Train step=9500, Max Q=8.331378936767578, Max target Q=8.695921897888184, Loss = 0.028022967278957367
Train step=9600, Max Q=6.105321407318115, Max target Q=6.576092720031738, Loss = 0.0333431139588356
Train step=9700, Max Q=5.83113956451416, Max target Q=6.376493453979492, Loss = 0.026354700326919556
Train step=9800, Max Q=7.918317794799805, Max target Q=7.992934226989746, Loss = 0.005858779884874821
Train step=9900, Max Q=7.439194679260254, Max target Q=7.536095142364502, Loss = 0.018768422305583954
Train step=10000, Max Q=6.486351013183594, Max target Q=6.889464855194092, Loss = 0.024038201197981834
