Train step=4200, Max Q=1.0719215869903564, Max target Q=1.2370787858963013, Loss = 0.005519043654203415
Train step=4300, Max Q=1.0488002300262451, Max target Q=1.4332492351531982, Loss = 0.005456601735204458
Train step=4400, Max Q=0.8941047191619873, Max target Q=1.3464043140411377, Loss = 0.005275610834360123
Train step=4500, Max Q=1.1903802156448364, Max target Q=1.1908279657363892, Loss = 0.005881374701857567
Train step=4600, Max Q=1.1801661252975464, Max target Q=1.364051342010498, Loss = 0.0034811822697520256
Train step=4700, Max Q=0.9256902933120728, Max target Q=1.1456719636917114, Loss = 0.0032733322586864233
Train step=4800, Max Q=0.9550499320030212, Max target Q=1.076452612876892, Loss = 0.003579953219741583
Train step=4900, Max Q=0.833276629447937, Max target Q=1.1107351779937744, Loss = 0.004349435679614544
Train step=5000, Max Q=0.7692142724990845, Max target Q=1.2315458059310913, Loss = 0.0037550954148173332
Train step=5100, Max Q=0.8574261665344238, Max target Q=0.8956021070480347, Loss = 0.0013690132182091475
Train step=5200, Max Q=0.5686478614807129, Max target Q=0.8419724106788635, Loss = 0.00148192816413939
Train step=5300, Max Q=0.9344851970672607, Max target Q=1.1131668090820312, Loss = 0.0011758095351979136
Train step=5400, Max Q=0.7092577219009399, Max target Q=1.0189244747161865, Loss = 0.0021733089815825224
Train step=5500, Max Q=0.9295141696929932, Max target Q=1.1873886585235596, Loss = 0.0026126375887542963
Train step=5600, Max Q=0.6598711013793945, Max target Q=0.8346112370491028, Loss = 0.0016145524568855762
Train step=5700, Max Q=0.7416041493415833, Max target Q=0.9796727299690247, Loss = 0.0021531106904149055
Train step=5800, Max Q=0.6515898704528809, Max target Q=0.898628830909729, Loss = 0.002319121267646551
Train step=5900, Max Q=0.7584823966026306, Max target Q=0.8461942672729492, Loss = 0.0006290780147537589
Train step=6000, Max Q=0.7450618147850037, Max target Q=0.9420982003211975, Loss = 0.0016898561734706163
Train step=6100, Max Q=0.5638816356658936, Max target Q=0.7346830368041992, Loss = 0.0011856942437589169
Train step=6200, Max Q=0.4538508653640747, Max target Q=0.566318154335022, Loss = 0.0012006666511297226
Train step=6300, Max Q=0.6380103826522827, Max target Q=0.717047393321991, Loss = 0.002133309841156006
Train step=6400, Max Q=0.618613064289093, Max target Q=0.7507262229919434, Loss = 0.0013014755677431822
Train step=6500, Max Q=0.42948463559150696, Max target Q=0.5676621794700623, Loss = 0.0005469309398904443
Train step=6600, Max Q=0.47425180673599243, Max target Q=0.596792995929718, Loss = 0.0006210911669768393
Train step=6700, Max Q=0.37038862705230713, Max target Q=0.5174409747123718, Loss = 0.0007456529419869184
Train step=6800, Max Q=0.4551581144332886, Max target Q=0.5958362221717834, Loss = 0.001522931270301342
Train step=6900, Max Q=0.4879337251186371, Max target Q=0.5527034997940063, Loss = 0.0011701282346621156
Train step=7000, Max Q=0.393405020236969, Max target Q=0.5252426266670227, Loss = 0.0005997087573632598
Train step=7100, Max Q=0.36510759592056274, Max target Q=0.4699600338935852, Loss = 0.000644451065454632
Train step=7200, Max Q=0.38225603103637695, Max target Q=0.4432331323623657, Loss = 0.00041457731276750565
Train step=7300, Max Q=0.46393972635269165, Max target Q=0.5034934282302856, Loss = 0.00021124401246197522
Train step=7400, Max Q=0.42706385254859924, Max target Q=0.5004938244819641, Loss = 0.0010442811762914062
Train step=7500, Max Q=0.3153986930847168, Max target Q=0.3965400159358978, Loss = 0.0002542946604080498
Train step=7600, Max Q=0.31143292784690857, Max target Q=0.4352186322212219, Loss = 0.0002919315011240542
Train step=7700, Max Q=0.32543283700942993, Max target Q=0.36260315775871277, Loss = 0.00036978840944357216
Train step=7800, Max Q=0.37545472383499146, Max target Q=0.45237037539482117, Loss = 0.00024096114793792367
Train step=7900, Max Q=0.33798572421073914, Max target Q=0.445221483707428, Loss = 0.0007325838087126613
Train step=8000, Max Q=0.2728184759616852, Max target Q=0.33343052864074707, Loss = 0.00021641931380145252
Train step=8100, Max Q=0.35587501525878906, Max target Q=0.38376757502555847, Loss = 0.00033638649620115757
Train step=8200, Max Q=0.22834737598896027, Max target Q=0.29441744089126587, Loss = 0.00019364754552952945
Train step=8300, Max Q=0.349454790353775, Max target Q=0.3739880621433258, Loss = 0.0002179718139814213
Train step=8400, Max Q=0.35020095109939575, Max target Q=0.4133511781692505, Loss = 0.0004201778210699558
Train step=8500, Max Q=0.321138858795166, Max target Q=0.39634546637535095, Loss = 0.00045286311069503427
Train step=8600, Max Q=0.22489643096923828, Max target Q=0.337738573551178, Loss = 0.00011990738130407408
Train step=8700, Max Q=0.3259052038192749, Max target Q=0.3475704491138458, Loss = 0.00026990240439772606
Train step=8800, Max Q=0.20485155284404755, Max target Q=0.25698384642601013, Loss = 0.00010137501521967351
Train step=8900, Max Q=0.2187546044588089, Max target Q=0.28661975264549255, Loss = 0.0001480298233218491
Train step=9000, Max Q=0.29273274540901184, Max target Q=0.3276521563529968, Loss = 0.00011240341700613499
Train step=9100, Max Q=0.19039808213710785, Max target Q=0.2643692195415497, Loss = 0.00012739936937578022
Train step=9200, Max Q=0.22077837586402893, Max target Q=0.2770097851753235, Loss = 0.00015679994248785079
Train step=9300, Max Q=0.2088535726070404, Max target Q=0.28133514523506165, Loss = 0.0002375701442360878
Train step=9400, Max Q=0.22473502159118652, Max target Q=0.2834239900112152, Loss = 0.00014670923701487482
Train step=9500, Max Q=0.206351175904274, Max target Q=0.2799416780471802, Loss = 0.0001687307667452842
Train step=9600, Max Q=0.1965857744216919, Max target Q=0.25389307737350464, Loss = 0.00022596921189688146
Train step=9700, Max Q=0.21544893085956573, Max target Q=0.21802426874637604, Loss = 7.826124056009576e-05
Train step=9800, Max Q=0.22479617595672607, Max target Q=0.2551771104335785, Loss = 0.00029015965992584825
Train step=9900, Max Q=0.28622519969940186, Max target Q=0.26436281204223633, Loss = 0.00015150010585784912
Train step=10000, Max Q=0.2291620969772339, Max target Q=0.24489009380340576, Loss = 0.00016346073243767023
