Train step=3700, Max Q=8.600107192993164, Max target Q=8.367472648620605, Loss = 0.17148548364639282
Train step=3800, Max Q=8.290801048278809, Max target Q=9.243762969970703, Loss = 0.09885983914136887
Train step=3900, Max Q=9.956220626831055, Max target Q=10.275553703308105, Loss = 0.13233281672000885
Train step=4000, Max Q=11.013724327087402, Max target Q=11.2446870803833, Loss = 0.09133359789848328
Train step=4100, Max Q=9.205690383911133, Max target Q=9.57073974609375, Loss = 0.17672735452651978
Train step=4200, Max Q=10.533239364624023, Max target Q=10.456832885742188, Loss = 0.05437882989645004
Train step=4300, Max Q=7.874329566955566, Max target Q=7.857997417449951, Loss = 0.06281031668186188
Train step=4400, Max Q=8.638677597045898, Max target Q=10.969616889953613, Loss = 0.11709128320217133
Train step=4500, Max Q=9.591873168945312, Max target Q=9.774333000183105, Loss = 0.08730994164943695
Train step=4600, Max Q=9.468385696411133, Max target Q=9.665964126586914, Loss = 0.07576765865087509
Train step=4700, Max Q=9.518929481506348, Max target Q=9.601771354675293, Loss = 0.09908527880907059
Train step=4800, Max Q=10.887277603149414, Max target Q=11.055378913879395, Loss = 0.11338768899440765
Train step=4900, Max Q=8.97494888305664, Max target Q=9.694552421569824, Loss = 0.13971714675426483
Train step=5000, Max Q=9.569060325622559, Max target Q=9.380337715148926, Loss = 0.08184608072042465
Train step=5100, Max Q=8.989240646362305, Max target Q=10.15047836303711, Loss = 0.09504242241382599
Train step=5200, Max Q=8.924955368041992, Max target Q=9.557650566101074, Loss = 0.09779908508062363
Train step=5300, Max Q=9.283007621765137, Max target Q=9.46796989440918, Loss = 0.09014579653739929
Train step=5400, Max Q=9.845955848693848, Max target Q=10.00041675567627, Loss = 0.08198516070842743
Train step=5500, Max Q=8.242935180664062, Max target Q=8.380414962768555, Loss = 0.0907716378569603
Train step=5600, Max Q=9.762701988220215, Max target Q=9.862342834472656, Loss = 0.09857095032930374
Train step=5700, Max Q=8.939441680908203, Max target Q=9.466736793518066, Loss = 0.062357522547245026
Train step=5800, Max Q=8.601141929626465, Max target Q=8.927192687988281, Loss = 0.10223158448934555
Train step=5900, Max Q=9.56312084197998, Max target Q=10.1875, Loss = 0.04684688150882721
Train step=6000, Max Q=9.92630672454834, Max target Q=10.610769271850586, Loss = 0.11366230249404907
Train step=6100, Max Q=10.994425773620605, Max target Q=10.53868579864502, Loss = 0.047572165727615356
Train step=6200, Max Q=9.179165840148926, Max target Q=10.159008026123047, Loss = 0.05735734850168228
Train step=6300, Max Q=8.878606796264648, Max target Q=10.361681938171387, Loss = 0.03820434957742691
Train step=6400, Max Q=9.486016273498535, Max target Q=9.692489624023438, Loss = 0.07923433184623718
Train step=6500, Max Q=9.461986541748047, Max target Q=9.880816459655762, Loss = 0.06793592870235443
Train step=6600, Max Q=8.206047058105469, Max target Q=8.689004898071289, Loss = 0.09729617089033127
Train step=6700, Max Q=10.33871841430664, Max target Q=10.256644248962402, Loss = 0.041114963591098785
Train step=6800, Max Q=10.13193416595459, Max target Q=10.419947624206543, Loss = 0.09186245501041412
Train step=6900, Max Q=10.11915111541748, Max target Q=10.581894874572754, Loss = 0.05740183964371681
Train step=7000, Max Q=9.883796691894531, Max target Q=9.898406982421875, Loss = 0.07029791176319122
Train step=7100, Max Q=9.502114295959473, Max target Q=9.79849910736084, Loss = 0.04119159281253815
Train step=7200, Max Q=10.138670921325684, Max target Q=10.07758617401123, Loss = 0.07238637655973434
Train step=7300, Max Q=9.755752563476562, Max target Q=10.711503982543945, Loss = 0.028335828334093094
Train step=7400, Max Q=10.313260078430176, Max target Q=10.442142486572266, Loss = 0.11849069595336914
Train step=7500, Max Q=8.875965118408203, Max target Q=9.536340713500977, Loss = 0.046426668763160706
Train step=7600, Max Q=9.096341133117676, Max target Q=11.237324714660645, Loss = 0.08691665530204773
Train step=7700, Max Q=9.947904586791992, Max target Q=10.38325309753418, Loss = 0.03301927074790001
Train step=7800, Max Q=8.714673042297363, Max target Q=9.101118087768555, Loss = 0.06725793331861496
Train step=7900, Max Q=9.693375587463379, Max target Q=10.013589859008789, Loss = 0.053626276552677155
Train step=8000, Max Q=9.992352485656738, Max target Q=11.06855297088623, Loss = 0.023881636559963226
Train step=8100, Max Q=9.541911125183105, Max target Q=9.995827674865723, Loss = 0.05492120981216431
Train step=8200, Max Q=10.314364433288574, Max target Q=10.731647491455078, Loss = 0.024786565452814102
Train step=8300, Max Q=9.745431900024414, Max target Q=10.868515968322754, Loss = 0.04854908213019371
Train step=8400, Max Q=11.026753425598145, Max target Q=10.626640319824219, Loss = 0.03597326576709747
Train step=8500, Max Q=9.857053756713867, Max target Q=10.08116626739502, Loss = 0.04182824492454529
Train step=8600, Max Q=8.921598434448242, Max target Q=9.444595336914062, Loss = 0.024807676672935486
Train step=8700, Max Q=9.413616180419922, Max target Q=10.10881519317627, Loss = 0.050447992980480194
Train step=8800, Max Q=10.317216873168945, Max target Q=10.780184745788574, Loss = 0.052592527121305466
Train step=8900, Max Q=9.63547420501709, Max target Q=10.242111206054688, Loss = 0.06977172195911407
Train step=9000, Max Q=9.121895790100098, Max target Q=9.49420166015625, Loss = 0.06322246789932251
Train step=9100, Max Q=8.73797607421875, Max target Q=9.742386817932129, Loss = 0.046554312109947205
Train step=9200, Max Q=8.885444641113281, Max target Q=8.36749267578125, Loss = 0.04072577878832817
Train step=9300, Max Q=9.45392894744873, Max target Q=9.542247772216797, Loss = 0.09546665847301483
Train step=9400, Max Q=9.21442985534668, Max target Q=9.388237953186035, Loss = 0.06197275221347809
Train step=9500, Max Q=9.171198844909668, Max target Q=9.134064674377441, Loss = 0.061052318662405014
Train step=9600, Max Q=9.238356590270996, Max target Q=9.281063079833984, Loss = 0.03434080630540848
Train step=9700, Max Q=9.140952110290527, Max target Q=9.37253475189209, Loss = 0.010208837687969208
Train step=9800, Max Q=10.336037635803223, Max target Q=10.300073623657227, Loss = 0.044558100402355194
Train step=9900, Max Q=8.226496696472168, Max target Q=8.398195266723633, Loss = 0.04345926642417908
Train step=10000, Max Q=8.220215797424316, Max target Q=8.219131469726562, Loss = 0.04421437159180641
Train step=10100, Max Q=9.509562492370605, Max target Q=10.335607528686523, Loss = 0.0322074294090271
Train step=10200, Max Q=9.400042533874512, Max target Q=9.470155715942383, Loss = 0.046093959361314774
Train step=10300, Max Q=8.898184776306152, Max target Q=9.767020225524902, Loss = 0.05073670297861099
Train step=10400, Max Q=9.8104887008667, Max target Q=9.90131950378418, Loss = 0.020101143047213554
Train step=10500, Max Q=8.65610122680664, Max target Q=8.801569938659668, Loss = 0.011731980368494987
Train step=10600, Max Q=9.564240455627441, Max target Q=9.810846328735352, Loss = 0.037283334881067276
Train step=10700, Max Q=8.672204971313477, Max target Q=9.888572692871094, Loss = 0.011116265319287777
Train step=10800, Max Q=9.539993286132812, Max target Q=10.123231887817383, Loss = 0.034781355410814285
Train step=10900, Max Q=9.83421802520752, Max target Q=9.37550163269043, Loss = 0.03218559920787811
Train step=11000, Max Q=9.192252159118652, Max target Q=9.688119888305664, Loss = 0.029957247897982597
Train step=11100, Max Q=9.336392402648926, Max target Q=9.579340934753418, Loss = 0.04359814524650574
Train step=11200, Max Q=8.056652069091797, Max target Q=8.827619552612305, Loss = 0.03358759731054306
Train step=11300, Max Q=8.701741218566895, Max target Q=9.092557907104492, Loss = 0.06652219593524933
Train step=11400, Max Q=10.452908515930176, Max target Q=10.19299030303955, Loss = 0.06585931777954102
Train step=11500, Max Q=9.507755279541016, Max target Q=9.877819061279297, Loss = 0.057374224066734314
Train step=11600, Max Q=8.442743301391602, Max target Q=9.039176940917969, Loss = 0.026887092739343643
Train step=11700, Max Q=9.634414672851562, Max target Q=10.165837287902832, Loss = 0.027534019201993942
Train step=11800, Max Q=9.090690612792969, Max target Q=9.667230606079102, Loss = 0.03449561446905136
Train step=11900, Max Q=9.266814231872559, Max target Q=9.572883605957031, Loss = 0.007097996771335602
Train step=12000, Max Q=9.249403953552246, Max target Q=9.204902648925781, Loss = 0.03413761407136917
Train step=12100, Max Q=9.30453109741211, Max target Q=9.810787200927734, Loss = 0.03600253909826279
Train step=12200, Max Q=9.95421028137207, Max target Q=9.519070625305176, Loss = 0.03156345337629318
Train step=12300, Max Q=9.734692573547363, Max target Q=9.95976734161377, Loss = 0.02064359560608864
Train step=12400, Max Q=9.053434371948242, Max target Q=9.58789348602295, Loss = 0.019004028290510178
Train step=12500, Max Q=8.610258102416992, Max target Q=8.870911598205566, Loss = 0.02423405833542347
Train step=12600, Max Q=9.047962188720703, Max target Q=9.490400314331055, Loss = 0.04921940341591835
Train step=12700, Max Q=9.686332702636719, Max target Q=9.290281295776367, Loss = 0.057579997926950455
Train step=12800, Max Q=8.770517349243164, Max target Q=9.0260009765625, Loss = 0.06991983950138092
Train step=12900, Max Q=9.037683486938477, Max target Q=9.320693016052246, Loss = 0.028532277792692184
Train step=13000, Max Q=7.556416988372803, Max target Q=7.785374164581299, Loss = 0.048401858657598495
Train step=13100, Max Q=9.587785720825195, Max target Q=9.654023170471191, Loss = 0.02298665978014469
Train step=13200, Max Q=7.619711399078369, Max target Q=8.802292823791504, Loss = 0.048973362892866135
Train step=13300, Max Q=9.230010032653809, Max target Q=9.544203758239746, Loss = 0.012760277837514877
Train step=13400, Max Q=8.913970947265625, Max target Q=9.104005813598633, Loss = 0.017200537025928497
Train step=13500, Max Q=8.402432441711426, Max target Q=8.864154815673828, Loss = 0.06338603794574738
Train step=13600, Max Q=9.041723251342773, Max target Q=9.161355018615723, Loss = 0.02839382365345955
Train step=13700, Max Q=8.426548957824707, Max target Q=9.125588417053223, Loss = 0.038271088153123856
Train step=13800, Max Q=7.613966464996338, Max target Q=7.222916126251221, Loss = 0.013384166173636913
Train step=13900, Max Q=8.99027156829834, Max target Q=9.27443790435791, Loss = 0.023681383579969406
Train step=14000, Max Q=9.100887298583984, Max target Q=9.112232208251953, Loss = 0.012794926762580872
Train step=14100, Max Q=9.873859405517578, Max target Q=9.472990036010742, Loss = 0.016043078154325485
Train step=14200, Max Q=8.721771240234375, Max target Q=8.969042778015137, Loss = 0.029978914186358452
Train step=14300, Max Q=9.402785301208496, Max target Q=9.26557731628418, Loss = 0.03646733611822128
Train step=14400, Max Q=10.082537651062012, Max target Q=9.806982040405273, Loss = 0.031319379806518555
Train step=14500, Max Q=8.62624454498291, Max target Q=9.255507469177246, Loss = 0.04014386981725693
Train step=14600, Max Q=8.164600372314453, Max target Q=8.415122985839844, Loss = 0.012103009968996048
Train step=14700, Max Q=8.377470016479492, Max target Q=8.556109428405762, Loss = 0.005762959830462933
Train step=14800, Max Q=9.021300315856934, Max target Q=9.297353744506836, Loss = 0.023686351254582405
Train step=14900, Max Q=9.252985000610352, Max target Q=9.005098342895508, Loss = 0.01124865934252739
Train step=15000, Max Q=8.772586822509766, Max target Q=9.74191665649414, Loss = 0.05208907648921013
Train step=15100, Max Q=8.293500900268555, Max target Q=8.919471740722656, Loss = 0.05467145889997482
Train step=15200, Max Q=9.762353897094727, Max target Q=9.49852180480957, Loss = 0.018507545813918114
Train step=15300, Max Q=9.369514465332031, Max target Q=9.711202621459961, Loss = 0.04560074955224991
Train step=15400, Max Q=9.36282730102539, Max target Q=10.133713722229004, Loss = 0.04652521014213562
Train step=15500, Max Q=9.588863372802734, Max target Q=9.804882049560547, Loss = 0.01860073208808899
Train step=15600, Max Q=8.595905303955078, Max target Q=8.677264213562012, Loss = 0.016288695856928825
Train step=15700, Max Q=8.138810157775879, Max target Q=8.639934539794922, Loss = 0.010593097656965256
Train step=15800, Max Q=8.670498847961426, Max target Q=9.428950309753418, Loss = 0.021742332726716995
Train step=15900, Max Q=8.890381813049316, Max target Q=9.133647918701172, Loss = 0.020521963015198708
Train step=16000, Max Q=8.95602035522461, Max target Q=9.577301025390625, Loss = 0.029152262955904007
Train step=16100, Max Q=9.325506210327148, Max target Q=9.830699920654297, Loss = 0.042876120656728745
Train step=16200, Max Q=8.71746826171875, Max target Q=9.386765480041504, Loss = 0.025343187153339386
Train step=16300, Max Q=8.558218955993652, Max target Q=8.676361083984375, Loss = 0.02420118823647499
Train step=16400, Max Q=9.280472755432129, Max target Q=9.483100891113281, Loss = 0.04325985163450241
Train step=16500, Max Q=9.2067232131958, Max target Q=9.476656913757324, Loss = 0.009370094165205956
Train step=16600, Max Q=8.258419036865234, Max target Q=9.247247695922852, Loss = 0.019136939197778702
Train step=16700, Max Q=7.633281707763672, Max target Q=7.424249649047852, Loss = 0.031086836010217667
Train step=16800, Max Q=7.963088035583496, Max target Q=8.4969482421875, Loss = 0.006131526082754135
Train step=16900, Max Q=8.1756010055542, Max target Q=8.589037895202637, Loss = 0.014035392552614212
Train step=17000, Max Q=9.747964859008789, Max target Q=9.719526290893555, Loss = 0.015266606584191322
Train step=17100, Max Q=9.305486679077148, Max target Q=9.223564147949219, Loss = 0.016182590276002884
Train step=17200, Max Q=8.870584487915039, Max target Q=8.994244575500488, Loss = 0.01641196571290493
Train step=17300, Max Q=8.259969711303711, Max target Q=8.719660758972168, Loss = 0.012551574036478996
Train step=17400, Max Q=8.931245803833008, Max target Q=9.191444396972656, Loss = 0.037084996700286865
Train step=17500, Max Q=8.243191719055176, Max target Q=8.701581954956055, Loss = 0.0333237387239933
Train step=17600, Max Q=8.546740531921387, Max target Q=8.825909614562988, Loss = 0.05098029598593712
Train step=17700, Max Q=8.234171867370605, Max target Q=8.306461334228516, Loss = 0.008162771351635456
Train step=17800, Max Q=7.923997402191162, Max target Q=8.247319221496582, Loss = 0.06232605129480362
Train step=17900, Max Q=7.91237735748291, Max target Q=8.204181671142578, Loss = 0.014240125194191933
Train step=18000, Max Q=7.85570764541626, Max target Q=8.29113483428955, Loss = 0.014296349138021469
Train step=18100, Max Q=8.355128288269043, Max target Q=8.432886123657227, Loss = 0.026494450867176056
Train step=18200, Max Q=7.277388095855713, Max target Q=7.1805806159973145, Loss = 0.008950908668339252
Train step=18300, Max Q=8.022507667541504, Max target Q=8.202574729919434, Loss = 0.01350860483944416
Train step=18400, Max Q=8.825279235839844, Max target Q=9.419453620910645, Loss = 0.03496912121772766
Train step=18500, Max Q=6.4890055656433105, Max target Q=7.730031967163086, Loss = 0.02120736613869667
Train step=18600, Max Q=7.8827385902404785, Max target Q=9.093488693237305, Loss = 0.04992339760065079
Train step=18700, Max Q=8.587498664855957, Max target Q=9.072160720825195, Loss = 0.020504552870988846
Train step=18800, Max Q=7.600122928619385, Max target Q=7.791949272155762, Loss = 0.0209677591919899
Train step=18900, Max Q=9.536785125732422, Max target Q=9.359103202819824, Loss = 0.018184615299105644
Train step=19000, Max Q=8.210783958435059, Max target Q=8.134944915771484, Loss = 0.031684961169958115
Train step=19100, Max Q=8.106925010681152, Max target Q=8.183913230895996, Loss = 0.014646554365754128
Train step=19200, Max Q=7.9999098777771, Max target Q=8.447237014770508, Loss = 0.007872050628066063
Train step=19300, Max Q=7.760526657104492, Max target Q=7.887829780578613, Loss = 0.0504024401307106
Train step=19400, Max Q=8.236075401306152, Max target Q=8.631597518920898, Loss = 0.011389709077775478
Train step=19500, Max Q=8.230915069580078, Max target Q=8.657647132873535, Loss = 0.006034971214830875
Train step=19600, Max Q=7.6584343910217285, Max target Q=7.469577789306641, Loss = 0.006395380478352308
Train step=19700, Max Q=7.430938243865967, Max target Q=8.102290153503418, Loss = 0.024502988904714584
Train step=19800, Max Q=8.2998628616333, Max target Q=8.511137008666992, Loss = 0.007782848551869392
Train step=19900, Max Q=7.7066731452941895, Max target Q=8.75387191772461, Loss = 0.006367553025484085
Train step=20000, Max Q=7.812720775604248, Max target Q=8.14224624633789, Loss = 0.007439558859914541
Train step=20100, Max Q=7.795854568481445, Max target Q=7.844916820526123, Loss = 0.058948393911123276
Train step=20200, Max Q=7.2934889793396, Max target Q=8.49201774597168, Loss = 0.04558087885379791
Train step=20300, Max Q=8.281801223754883, Max target Q=8.830780029296875, Loss = 0.03836376592516899
Train step=20400, Max Q=8.645421981811523, Max target Q=8.703873634338379, Loss = 0.014585033059120178
Train step=20500, Max Q=8.177496910095215, Max target Q=8.408123970031738, Loss = 0.010327629745006561
Train step=20600, Max Q=8.044404029846191, Max target Q=8.760026931762695, Loss = 0.05669678375124931
Train step=20700, Max Q=8.211431503295898, Max target Q=8.229352951049805, Loss = 0.01493481732904911
Train step=20800, Max Q=8.097505569458008, Max target Q=8.15827465057373, Loss = 0.00853632390499115
Train step=20900, Max Q=8.50100326538086, Max target Q=8.74596881866455, Loss = 0.009708774276077747
Train step=21000, Max Q=8.268370628356934, Max target Q=8.509515762329102, Loss = 0.007284673862159252
Train step=21100, Max Q=7.898419380187988, Max target Q=8.685422897338867, Loss = 0.024827882647514343
Train step=21200, Max Q=6.815789699554443, Max target Q=6.342158794403076, Loss = 0.004676523618400097
Train step=21300, Max Q=7.103869915008545, Max target Q=7.384024143218994, Loss = 0.00917947106063366
Train step=21400, Max Q=8.40932559967041, Max target Q=8.357023239135742, Loss = 0.010342963971197605
Train step=21500, Max Q=8.97153091430664, Max target Q=9.369214057922363, Loss = 0.013170904479920864
Train step=21600, Max Q=8.125245094299316, Max target Q=8.130858421325684, Loss = 0.016158996149897575
Train step=21700, Max Q=8.247593879699707, Max target Q=8.316794395446777, Loss = 0.03362612798810005
Train step=21800, Max Q=8.003554344177246, Max target Q=8.569601058959961, Loss = 0.017927855253219604
Train step=21900, Max Q=8.029046058654785, Max target Q=8.388916969299316, Loss = 0.07679856568574905
Train step=22000, Max Q=7.7076334953308105, Max target Q=7.918826103210449, Loss = 0.016442708671092987
Train step=22100, Max Q=7.396173000335693, Max target Q=7.922120571136475, Loss = 0.009961465373635292
Train step=22200, Max Q=7.513999938964844, Max target Q=7.831034183502197, Loss = 0.014464560896158218
Train step=22300, Max Q=8.030742645263672, Max target Q=8.812739372253418, Loss = 0.0213377233594656
Train step=22400, Max Q=8.161371231079102, Max target Q=8.620979309082031, Loss = 0.02133447863161564
Train step=22500, Max Q=7.435573577880859, Max target Q=7.891007900238037, Loss = 0.01553359068930149
Train step=22600, Max Q=6.9547953605651855, Max target Q=6.676128387451172, Loss = 0.018867049366235733
Train step=22700, Max Q=6.316108226776123, Max target Q=8.839303016662598, Loss = 0.013790905475616455
Train step=22800, Max Q=8.535051345825195, Max target Q=8.580171585083008, Loss = 0.024871570989489555
Train step=22900, Max Q=7.5617570877075195, Max target Q=7.7900848388671875, Loss = 0.005929790437221527
Train step=23000, Max Q=7.570065498352051, Max target Q=9.006571769714355, Loss = 0.039565686136484146
Train step=23100, Max Q=7.542325496673584, Max target Q=7.9187469482421875, Loss = 0.02778874710202217
Train step=23200, Max Q=7.256860256195068, Max target Q=7.493850231170654, Loss = 0.009208641946315765
Train step=23300, Max Q=5.734624862670898, Max target Q=8.244926452636719, Loss = 0.04426457732915878
Train step=23400, Max Q=7.214343547821045, Max target Q=8.10760498046875, Loss = 0.0122751509770751
Train step=23500, Max Q=7.505382537841797, Max target Q=7.61767578125, Loss = 0.018348947167396545
Train step=23600, Max Q=7.199902534484863, Max target Q=8.527894020080566, Loss = 0.007064676843583584
Train step=23700, Max Q=6.993446350097656, Max target Q=7.354983806610107, Loss = 0.016439206898212433
Train step=23800, Max Q=7.473351001739502, Max target Q=7.559208869934082, Loss = 0.012596533633768559
Train step=23900, Max Q=7.995021820068359, Max target Q=7.830190181732178, Loss = 0.0178619883954525
Train step=24000, Max Q=6.35597038269043, Max target Q=6.819586753845215, Loss = 0.005004360806196928
Train step=24100, Max Q=6.50986909866333, Max target Q=6.460677623748779, Loss = 0.010557930916547775
Train step=24200, Max Q=7.784753799438477, Max target Q=7.564793109893799, Loss = 0.036583177745342255
Train step=24300, Max Q=6.790728569030762, Max target Q=7.999992847442627, Loss = 0.04586967080831528
Train step=24400, Max Q=7.076831817626953, Max target Q=7.45482873916626, Loss = 0.02573561668395996
Train step=24500, Max Q=6.844968795776367, Max target Q=7.25483512878418, Loss = 0.009113611653447151
Train step=24600, Max Q=7.104058742523193, Max target Q=7.143754005432129, Loss = 0.0063050054013729095
Train step=24700, Max Q=7.237465858459473, Max target Q=7.380937099456787, Loss = 0.03859446942806244
Train step=24800, Max Q=6.706372261047363, Max target Q=7.334652423858643, Loss = 0.0211381446570158
Train step=24900, Max Q=7.957503795623779, Max target Q=8.334085464477539, Loss = 0.013344058766961098
Train step=25000, Max Q=6.599075794219971, Max target Q=6.961143493652344, Loss = 0.021668149158358574
Train step=100, Max Q=4.271803855895996, Max target Q=6.907475471496582, Loss = 0.48737823963165283
Train step=200, Max Q=4.269417762756348, Max target Q=6.911236763000488, Loss = 0.5369373559951782
Train step=300, Max Q=4.126163482666016, Max target Q=7.027740478515625, Loss = 0.48949193954467773
Train step=400, Max Q=3.7532169818878174, Max target Q=7.532926082611084, Loss = 0.4945841133594513
Train step=500, Max Q=3.9417672157287598, Max target Q=6.765124320983887, Loss = 0.40564054250717163
Train step=600, Max Q=4.3206586837768555, Max target Q=4.28692102432251, Loss = 0.2429308295249939
Train step=700, Max Q=4.708188056945801, Max target Q=4.379445552825928, Loss = 0.23684921860694885
Train step=800, Max Q=4.247608184814453, Max target Q=4.656675338745117, Loss = 0.2274080216884613
Train step=900, Max Q=3.9090585708618164, Max target Q=4.491352081298828, Loss = 0.20752045512199402
Train step=1000, Max Q=4.534931659698486, Max target Q=4.424682140350342, Loss = 0.22256076335906982
Train step=1100, Max Q=4.315530776977539, Max target Q=4.3195719718933105, Loss = 0.16376739740371704
Train step=1200, Max Q=3.804896831512451, Max target Q=4.365993976593018, Loss = 0.13268840312957764
Train step=1300, Max Q=4.227941513061523, Max target Q=4.430612564086914, Loss = 0.1356126368045807
Train step=1400, Max Q=3.9609506130218506, Max target Q=4.139768123626709, Loss = 0.1423429697751999
Train step=1500, Max Q=4.366916656494141, Max target Q=4.245304107666016, Loss = 0.12835776805877686
Train step=1600, Max Q=4.120490074157715, Max target Q=4.1672258377075195, Loss = 0.08854837715625763
Train step=1700, Max Q=3.317458391189575, Max target Q=3.690316915512085, Loss = 0.10086771100759506
Train step=1800, Max Q=4.5971479415893555, Max target Q=4.377865791320801, Loss = 0.10488241165876389
Train step=1900, Max Q=3.499877452850342, Max target Q=3.984377384185791, Loss = 0.09696564078330994
Train step=2000, Max Q=4.04006814956665, Max target Q=4.398386478424072, Loss = 0.07440348714590073
Train step=2100, Max Q=3.2329652309417725, Max target Q=3.4200963973999023, Loss = 0.07377451658248901
Train step=2200, Max Q=3.5518956184387207, Max target Q=4.458479881286621, Loss = 0.05808407813310623
Train step=2300, Max Q=3.810345411300659, Max target Q=3.982062578201294, Loss = 0.08626030385494232
Train step=2400, Max Q=3.4091379642486572, Max target Q=4.090551376342773, Loss = 0.0525190606713295
Train step=2500, Max Q=3.6784403324127197, Max target Q=3.5334603786468506, Loss = 0.07564225792884827
Train step=2600, Max Q=3.769465684890747, Max target Q=4.320673942565918, Loss = 0.04370143264532089
Train step=2700, Max Q=3.273097276687622, Max target Q=3.6645915508270264, Loss = 0.03818758577108383
Train step=2800, Max Q=3.7169153690338135, Max target Q=3.5472123622894287, Loss = 0.04985405504703522
Train step=2900, Max Q=4.15584659576416, Max target Q=4.000446796417236, Loss = 0.051742129027843475
Train step=3000, Max Q=2.355288505554199, Max target Q=3.1877028942108154, Loss = 0.044078193604946136
Train step=3100, Max Q=4.179877758026123, Max target Q=4.308998107910156, Loss = 0.029254484921693802
Train step=3200, Max Q=4.266810894012451, Max target Q=4.160908222198486, Loss = 0.028261322528123856
Train step=3300, Max Q=4.1324896812438965, Max target Q=4.714559555053711, Loss = 0.028543362393975258
Train step=3400, Max Q=3.125778913497925, Max target Q=3.0561585426330566, Loss = 0.024127548560500145
Train step=3500, Max Q=4.886790752410889, Max target Q=4.6055755615234375, Loss = 0.03230684623122215
Train step=3600, Max Q=5.152808666229248, Max target Q=5.103229522705078, Loss = 0.031073391437530518
Train step=3700, Max Q=4.514123916625977, Max target Q=4.585930347442627, Loss = 0.018031006678938866
Train step=3800, Max Q=4.3105268478393555, Max target Q=4.346039295196533, Loss = 0.022708404809236526
Train step=3900, Max Q=3.41666316986084, Max target Q=3.8579394817352295, Loss = 0.023060813546180725
Train step=4000, Max Q=4.429165840148926, Max target Q=4.380917072296143, Loss = 0.03213287889957428
Train step=4100, Max Q=3.5628089904785156, Max target Q=4.1792192459106445, Loss = 0.022136608138680458
Train step=4200, Max Q=4.45643949508667, Max target Q=4.357905387878418, Loss = 0.017828695476055145
Train step=4300, Max Q=4.759280681610107, Max target Q=4.772206783294678, Loss = 0.032885875552892685
Train step=4400, Max Q=3.4704055786132812, Max target Q=3.967041015625, Loss = 0.02168002724647522
Train step=4500, Max Q=3.9586093425750732, Max target Q=3.975325584411621, Loss = 0.011730793863534927
Train step=4600, Max Q=3.9153010845184326, Max target Q=3.5026700496673584, Loss = 0.031170213595032692
Train step=4700, Max Q=3.432583808898926, Max target Q=3.3679633140563965, Loss = 0.02835332415997982
Train step=4800, Max Q=4.479045867919922, Max target Q=4.432365417480469, Loss = 0.024120451882481575
Train step=4900, Max Q=4.395787239074707, Max target Q=4.4133992195129395, Loss = 0.013788841664791107
Train step=5000, Max Q=4.187807083129883, Max target Q=4.033334255218506, Loss = 0.025894466787576675
Train step=5100, Max Q=2.34495210647583, Max target Q=2.4554500579833984, Loss = 0.0066903624683618546
Train step=5200, Max Q=3.8761305809020996, Max target Q=4.34132194519043, Loss = 0.01464297529309988
Train step=5300, Max Q=5.094830513000488, Max target Q=5.0293660163879395, Loss = 0.010946869850158691
Train step=5400, Max Q=3.717543601989746, Max target Q=3.7307918071746826, Loss = 0.013669749721884727
Train step=5500, Max Q=3.473418712615967, Max target Q=3.6234560012817383, Loss = 0.016887754201889038
Train step=5600, Max Q=3.148256301879883, Max target Q=3.181265354156494, Loss = 0.013382929377257824
Train step=5700, Max Q=4.094211101531982, Max target Q=4.276798248291016, Loss = 0.011099307797849178
Train step=5800, Max Q=3.383108615875244, Max target Q=3.3938167095184326, Loss = 0.01678970456123352
Train step=5900, Max Q=4.042060375213623, Max target Q=4.22463321685791, Loss = 0.019902804866433144
Train step=6000, Max Q=3.887619972229004, Max target Q=4.523951530456543, Loss = 0.007842217572033405
Train step=6100, Max Q=2.3871870040893555, Max target Q=2.459343433380127, Loss = 0.016859738156199455
Train step=6200, Max Q=4.422591686248779, Max target Q=4.3549699783325195, Loss = 0.00835370272397995
Train step=6300, Max Q=2.943657398223877, Max target Q=2.9727303981781006, Loss = 0.016242876648902893
Train step=6400, Max Q=4.0655198097229, Max target Q=4.072571754455566, Loss = 0.008364357054233551
Train step=6500, Max Q=2.7901456356048584, Max target Q=3.1049180030822754, Loss = 0.006528967525810003
Train step=6600, Max Q=4.263031482696533, Max target Q=4.511014461517334, Loss = 0.014635834842920303
Train step=6700, Max Q=3.9382522106170654, Max target Q=3.8703248500823975, Loss = 0.013082122430205345
Train step=6800, Max Q=4.07303524017334, Max target Q=4.169672012329102, Loss = 0.005241286009550095
Train step=6900, Max Q=4.20129919052124, Max target Q=4.249625205993652, Loss = 0.01142172235995531
Train step=7000, Max Q=2.711150646209717, Max target Q=3.0657763481140137, Loss = 0.006146118976175785
Train step=7100, Max Q=4.329482555389404, Max target Q=4.206640720367432, Loss = 0.00790257379412651
Train step=7200, Max Q=4.280369758605957, Max target Q=4.274308681488037, Loss = 0.0072510819882154465
Train step=7300, Max Q=4.068404197692871, Max target Q=4.1152191162109375, Loss = 0.005685647949576378
Train step=7400, Max Q=4.704296588897705, Max target Q=4.868269920349121, Loss = 0.01179568748921156
Train step=7500, Max Q=4.458471298217773, Max target Q=4.750551223754883, Loss = 0.013368496671319008
Train step=7600, Max Q=3.305063247680664, Max target Q=3.283841133117676, Loss = 0.007838483899831772
